Epoch,X,Y_Label,W,b,net,fnet,dw,dz,db
85,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0282, 0.0543,-0.0116,-0.0184, 0.016 , 0.0493,-0.0066, 0.0334,-0.0765,
  -0.0116]]","[ 7.7009,-4.243 ,-0.6421, 0.2451,-3.6251, 2.8186,-0.0915,-0.7869,-0.0827,
 -1.0058]","[9.9048e-01,6.4372e-06,2.3578e-04,5.7258e-04,1.1941e-05,7.5076e-03,
 4.0893e-04,2.0401e-04,4.1253e-04,1.6390e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-9.5237e-03, 6.4372e-06, 2.3578e-04, 5.7258e-04, 1.1941e-05, 7.5076e-03,
  4.0893e-04, 2.0401e-04, 4.1253e-04, 1.6390e-04]","[[ 0.0014,-0.0025, 0.0002, 0.0013,-0.0009,-0.0053, 0.0002,-0.0027, 0.007 ,
   0.0011]]"
86,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0283, 0.0546,-0.0116,-0.0185, 0.0161, 0.0498,-0.0066, 0.0336,-0.0772,
  -0.0117]]","[ 7.7216,-4.2609,-0.6406, 0.248 ,-3.6404, 2.8249,-0.0923,-0.7858,-0.079 ,
 -1.0081]","[9.9062e-01,6.1943e-06,2.3134e-04,5.6255e-04,1.1519e-05,7.4008e-03,
 4.0029e-04,2.0008e-04,4.0566e-04,1.6019e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-9.3786e-03, 6.1943e-06, 2.3134e-04, 5.6255e-04, 1.1519e-05, 7.4008e-03,
  4.0029e-04, 2.0008e-04, 4.0566e-04, 1.6019e-04]","[[ 0.0014,-0.0025, 0.0002, 0.0013,-0.0008,-0.0053, 0.0002,-0.0027, 0.007 ,
   0.0011]]"
87,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0285, 0.0548,-0.0117,-0.0187, 0.0162, 0.0504,-0.0066, 0.0339,-0.0779,
  -0.0119]]","[ 7.7421,-4.2786,-0.639 , 0.2509,-3.6556, 2.831 ,-0.093 ,-0.7846,-0.0752,
 -1.0104]","[9.9076e-01,5.9631e-06,2.2704e-04,5.5284e-04,1.1118e-05,7.2967e-03,
 3.9195e-04,1.9628e-04,3.9901e-04,1.5661e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-9.2375e-03, 5.9631e-06, 2.2704e-04, 5.5284e-04, 1.1118e-05, 7.2967e-03,
  3.9195e-04, 1.9628e-04, 3.9901e-04, 1.5661e-04]","[[ 0.0014,-0.0025, 0.0002, 0.0013,-0.0008,-0.0053, 0.0002,-0.0027, 0.007 ,
   0.0011]]"
88,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0286, 0.0551,-0.0117,-0.0188, 0.0162, 0.0509,-0.0067, 0.0342,-0.0786,
  -0.012 ]]","[ 7.7622,-4.2961,-0.6375, 0.2538,-3.6706, 2.8371,-0.0938,-0.7835,-0.0714,
 -1.0127]","[9.9090e-01,5.7432e-06,2.2289e-04,5.4342e-04,1.0735e-05,7.1953e-03,
 3.8388e-04,1.9260e-04,3.9259e-04,1.5315e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-9.1003e-03, 5.7432e-06, 2.2289e-04, 5.4342e-04, 1.0735e-05, 7.1953e-03,
  3.8388e-04, 1.9260e-04, 3.9259e-04, 1.5315e-04]","[[ 0.0014,-0.0024, 0.0002, 0.0013,-0.0008,-0.0052, 0.0002,-0.0027, 0.007 ,
   0.0011]]"
89,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0288, 0.0553,-0.0117,-0.0189, 0.0163, 0.0514,-0.0067, 0.0344,-0.0793,
  -0.0121]]","[ 7.7822,-4.3135,-0.6359, 0.2566,-3.6855, 2.843 ,-0.0946,-0.7824,-0.0676,
 -1.015 ]","[9.9103e-01,5.5337e-06,2.1887e-04,5.3430e-04,1.0370e-05,7.0964e-03,
 3.7607e-04,1.8904e-04,3.8637e-04,1.4981e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-8.9668e-03, 5.5337e-06, 2.1887e-04, 5.3430e-04, 1.0370e-05, 7.0964e-03,
  3.7607e-04, 1.8904e-04, 3.8637e-04, 1.4981e-04]","[[ 0.0013,-0.0024, 0.0002, 0.0013,-0.0008,-0.0052, 0.0002,-0.0026, 0.0069,
   0.0011]]"
90,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0289, 0.0555,-0.0117,-0.0191, 0.0164, 0.0519,-0.0067, 0.0347,-0.08  ,
  -0.0122]]","[ 7.8018,-4.3307,-0.6342, 0.2594,-3.7001, 2.8488,-0.0953,-0.7812,-0.0637,
 -1.0172]","[9.9116e-01,5.3340e-06,2.1499e-04,5.2545e-04,1.0021e-05,7.0000e-03,
 3.6852e-04,1.8560e-04,3.8035e-04,1.4659e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-8.8369e-03, 5.3340e-06, 2.1499e-04, 5.2545e-04, 1.0021e-05, 7.0000e-03,
  3.6852e-04, 1.8560e-04, 3.8035e-04, 1.4659e-04]","[[ 0.0013,-0.0024, 0.0002, 0.0013,-0.0008,-0.0052, 0.0002,-0.0026, 0.0069,
   0.0011]]"
91,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.029 , 0.0558,-0.0117,-0.0192, 0.0165, 0.0525,-0.0067, 0.0349,-0.0807,
  -0.0123]]","[ 7.8212,-4.3478,-0.6326, 0.2622,-3.7147, 2.8546,-0.0961,-0.7801,-0.0599,
 -1.0194]","[9.9129e-01,5.1437e-06,2.1124e-04,5.1686e-04,9.6881e-06,6.9059e-03,
 3.6121e-04,1.8227e-04,3.7452e-04,1.4347e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-8.7103e-03, 5.1437e-06, 2.1124e-04, 5.1686e-04, 9.6881e-06, 6.9059e-03,
  3.6121e-04, 1.8227e-04, 3.7452e-04, 1.4347e-04]","[[ 0.0013,-0.0024, 0.0002, 0.0013,-0.0008,-0.0052, 0.0002,-0.0026, 0.0069,
   0.0011]]"
92,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0292, 0.056 ,-0.0118,-0.0193, 0.0166, 0.053 ,-0.0067, 0.0352,-0.0814,
  -0.0124]]","[ 7.8403,-4.3647,-0.6309, 0.265 ,-3.729 , 2.8602,-0.0969,-0.7789,-0.0561,
 -1.0216]","[9.9141e-01,4.9622e-06,2.0760e-04,5.0853e-04,9.3701e-06,6.8142e-03,
 3.5414e-04,1.7904e-04,3.6888e-04,1.4046e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-8.5871e-03, 4.9622e-06, 2.0760e-04, 5.0853e-04, 9.3701e-06, 6.8142e-03,
  3.5414e-04, 1.7904e-04, 3.6888e-04, 1.4046e-04]","[[ 0.0013,-0.0024, 0.0002, 0.0013,-0.0008,-0.0052, 0.0002,-0.0026, 0.0069,
   0.0011]]"
93,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0293, 0.0563,-0.0118,-0.0194, 0.0166, 0.0535,-0.0067, 0.0355,-0.0821,
  -0.0125]]","[ 7.8593,-4.3814,-0.6292, 0.2677,-3.7432, 2.8658,-0.0976,-0.7777,-0.0522,
 -1.0238]","[9.9153e-01,4.7889e-06,2.0408e-04,5.0044e-04,9.0661e-06,6.7246e-03,
 3.4728e-04,1.7592e-04,3.6341e-04,1.3754e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-8.4671e-03, 4.7889e-06, 2.0408e-04, 5.0044e-04, 9.0661e-06, 6.7246e-03,
  3.4728e-04, 1.7592e-04, 3.6341e-04, 1.3754e-04]","[[ 0.0013,-0.0023, 0.0002, 0.0013,-0.0008,-0.0052, 0.0002,-0.0026, 0.0069,
   0.0011]]"
94,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0294, 0.0565,-0.0118,-0.0196, 0.0167, 0.054 ,-0.0068, 0.0357,-0.0828,
  -0.0126]]","[ 7.8779,-4.3981,-0.6275, 0.2705,-3.7573, 2.8712,-0.0984,-0.7766,-0.0484,
 -1.026 ]","[9.9165e-01,4.6235e-06,2.0067e-04,4.9259e-04,8.7753e-06,6.6372e-03,
 3.4064e-04,1.7289e-04,3.5811e-04,1.3472e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-8.3502e-03, 4.6235e-06, 2.0067e-04, 4.9259e-04, 8.7753e-06, 6.6372e-03,
  3.4064e-04, 1.7289e-04, 3.5811e-04, 1.3472e-04]","[[ 0.0013,-0.0023, 0.0002, 0.0013,-0.0008,-0.0052, 0.0002,-0.0026, 0.0068,
   0.0011]]"
95,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0296, 0.0567,-0.0118,-0.0197, 0.0168, 0.0545,-0.0068, 0.036 ,-0.0835,
  -0.0127]]","[ 7.8964,-4.4145,-0.6258, 0.2732,-3.7712, 2.8766,-0.0991,-0.7754,-0.0445,
 -1.0282]","[9.9176e-01,4.4655e-06,1.9737e-04,4.8496e-04,8.4971e-06,6.5518e-03,
 3.3420e-04,1.6995e-04,3.5297e-04,1.3199e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-8.2362e-03, 4.4655e-06, 1.9737e-04, 4.8496e-04, 8.4971e-06, 6.5518e-03,
  3.3420e-04, 1.6995e-04, 3.5297e-04, 1.3199e-04]","[[ 0.0013,-0.0023, 0.0002, 0.0013,-0.0008,-0.0052, 0.0002,-0.0026, 0.0068,
   0.0011]]"
96,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0297, 0.0569,-0.0118,-0.0198, 0.0169, 0.0551,-0.0068, 0.0362,-0.0841,
  -0.0128]]","[ 7.9146,-4.4308,-0.6241, 0.2759,-3.7849, 2.8819,-0.0999,-0.7742,-0.0406,
 -1.0303]","[9.9187e-01,4.3144e-06,1.9417e-04,4.7755e-04,8.2307e-06,6.4685e-03,
 3.2796e-04,1.6710e-04,3.4798e-04,1.2935e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-8.1251e-03, 4.3144e-06, 1.9417e-04, 4.7755e-04, 8.2307e-06, 6.4685e-03,
  3.2796e-04, 1.6710e-04, 3.4798e-04, 1.2935e-04]","[[ 0.0013,-0.0023, 0.0002, 0.0013,-0.0008,-0.0052, 0.0002,-0.0026, 0.0068,
   0.0011]]"
97,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0298, 0.0572,-0.0118,-0.02  , 0.0169, 0.0556,-0.0068, 0.0365,-0.0848,
  -0.0129]]","[ 7.9325,-4.447 ,-0.6223, 0.2785,-3.7985, 2.8871,-0.1007,-0.773 ,-0.0368,
 -1.0324]","[9.9198e-01,4.1700e-06,1.9106e-04,4.7035e-04,7.9756e-06,6.3871e-03,
 3.2190e-04,1.6433e-04,3.4315e-04,1.2679e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-8.0168e-03, 4.1700e-06, 1.9106e-04, 4.7035e-04, 7.9756e-06, 6.3871e-03,
  3.2190e-04, 1.6433e-04, 3.4315e-04, 1.2679e-04]","[[ 0.0013,-0.0023, 0.0002, 0.0013,-0.0008,-0.0052, 0.0002,-0.0026, 0.0068,
   0.0011]]"
98,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0299, 0.0574,-0.0119,-0.0201, 0.017 , 0.0561,-0.0068, 0.0368,-0.0855,
  -0.013 ]]","[ 7.9503,-4.463 ,-0.6205, 0.2812,-3.812 , 2.8922,-0.1014,-0.7718,-0.0329,
 -1.0345]","[9.9209e-01,4.0319e-06,1.8805e-04,4.6334e-04,7.7312e-06,6.3075e-03,
 3.1603e-04,1.6165e-04,3.3845e-04,1.2431e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-7.9111e-03, 4.0319e-06, 1.8805e-04, 4.6334e-04, 7.7312e-06, 6.3075e-03,
  3.1603e-04, 1.6165e-04, 3.3845e-04, 1.2431e-04]","[[ 0.0013,-0.0023, 0.0001, 0.0013,-0.0007,-0.0051, 0.0002,-0.0026, 0.0068,
   0.0011]]"
99,"[0.,0.,0.,...,0.,0.,0.]",0,"[[-2.6752e-02,-4.1617e-03,-6.9779e-03,..., 4.4012e-03, 1.6594e-02,
  -4.7318e-03],
 [-2.1215e-02, 5.5190e-03,-1.8956e-02,..., 3.4792e-03, 8.1274e-03,
  -4.8024e-03],
 [ 3.6448e-03, 9.1964e-03, 1.4595e-03,...,-3.1228e-03, 4.5136e-03,
   4.1335e-03],
 ...,
 [ 7.4873e-03, 2.2169e-02,-6.6963e-03,..., 2.3117e-05,-1.4861e-02,
   5.3568e-03],
 [ 8.8319e-03, 8.5389e-03,-9.0421e-03,..., 1.0176e-02,-9.9289e-03,
  -1.3669e-02],
 [-8.6326e-03,-3.5971e-03,-8.1868e-03,..., 2.0601e-02,-2.1182e-02,
   4.0963e-03]]","[[-0.0301, 0.0576,-0.0119,-0.0202, 0.0171, 0.0566,-0.0068, 0.037 ,-0.0862,
  -0.0132]]","[ 7.9679,-4.4789,-0.6188, 0.2838,-3.8253, 2.8973,-0.1022,-0.7706,-0.029 ,
 -1.0366]","[9.9219e-01,3.8997e-06,1.8513e-04,4.5653e-04,7.4969e-06,6.2298e-03,
 3.1032e-04,1.5905e-04,3.3389e-04,1.2190e-04]","[[0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 ...,
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.],
 [0.,0.,0.,...,0.,0.,0.]]","[-7.8080e-03, 3.8997e-06, 1.8513e-04, 4.5653e-04, 7.4969e-06, 6.2298e-03,
  3.1032e-04, 1.5905e-04, 3.3389e-04, 1.2190e-04]","[[ 0.0013,-0.0022, 0.0001, 0.0013,-0.0007,-0.0051, 0.0002,-0.0026, 0.0068,
   0.0011]]"
